Status ID,Customer ID,Count,Quarter,Satisfaction Score,Customer Status,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason,churned
VOQBGI7185,3696-DFHHB,1,Q3,5,Stayed,No,0,37,5182,,,0
YPOEVJ2981,4717-GHADL,1,Q3,4,Stayed,No,0,39,5592,,,0
HSLCRR3666,5501-TVMGM,1,Q3,5,Joined,No,0,49,3255,,,0
YADVYI4884,5879-HMFFH,1,Q3,4,Stayed,No,0,42,6247,,,0
NMSSZY5912,6772-WFQRD,1,Q3,5,Stayed,No,0,59,3200,,,0
VUOLUP5966,3810-DVDQQ,1,Q3,3,Stayed,No,0,54,6173,,,0
QVNKID5593,6972-SNKKW,1,Q3,3,Stayed,No,0,53,3142,,,0
UPCUQZ5769,3694-GLTJM,1,Q3,3,Stayed,No,0,42,2878,,,0
IRYLPT6151,8550-XSXUQ,1,Q3,4,Stayed,No,0,39,3997,,,0
VKUBKT2146,9055-MOJJJ,1,Q3,3,Stayed,No,0,57,4754,,,0
GDXTEU3561,4359-INNWN,1,Q3,4,Stayed,No,0,70,4828,,,0
GXASZK3523,0585-EGDDA,1,Q3,3,Stayed,No,0,31,2478,,,0
NNSWOJ7578,4032-RMHCI,1,Q3,4,Stayed,No,0,43,4375,,,0
OOORWE2592,3481-JHUZH,1,Q3,5,Stayed,No,0,49,5757,,,0
TBRKFD9538,3594-IVHJZ,1,Q3,5,Joined,No,0,56,2606,,,0
ORMJRB4978,6869-FGJJC,1,Q3,4,Stayed,No,0,20,5210,,,0
TYYGIV7213,3896-ZVNET,1,Q3,3,Stayed,No,0,56,5302,,,0
ZGPFPO8657,8205-VSLRB,1,Q3,3,Stayed,No,0,23,6252,,,0
IZIWFI9499,5960-MVTUK,1,Q3,3,Joined,No,0,55,3425,,,0
NYQYOT9493,6817-WTYHE,1,Q3,4,Joined,No,0,26,4370,,,0
FHTLOB7361,3082-VQXNH,1,Q3,3,Joined,No,0,32,5614,,,0
JJHXLV4138,4931-TRZWN,1,Q3,3,Stayed,No,0,67,3605,,,0
GVTPVP1168,0750-EKNGL,1,Q3,5,Stayed,No,0,46,4476,,,0
RELYEZ5577,7669-LCRSD,1,Q3,3,Stayed,No,0,56,2047,,,0
PCZWIF2242,3567-PQTSO,1,Q3,3,Stayed,No,0,56,6365,,,0
RIZHOV2866,8043-PNYSD,1,Q3,5,Stayed,No,0,36,6002,,,0
CZTDBR7289,9938-EKRGF,1,Q3,3,Stayed,No,0,46,4653,,,0
MOORVL3339,2703-AMTUL,1,Q3,4,Stayed,No,0,37,4113,,,0
KFVYDJ4888,8173-RXAYP,1,Q3,4,Stayed,No,0,42,4642,,,0
LRWFXW9986,4825-XJGDM,1,Q3,4,Stayed,No,0,50,4051,,,0
GXIRBM7191,5402-HTOTQ,1,Q3,5,Stayed,No,0,25,3771,,,0
EOVLGZ5979,6734-JDTTV,1,Q3,3,Stayed,No,0,52,6009,,,0
GOAAYW7856,7850-THJMU,1,Q3,4,Stayed,No,0,37,4184,,,0
ZMHYBS5636,3890-RTCMS,1,Q3,4,Stayed,No,0,49,3446,,,0
BYTRTV1285,3717-FDJFU,1,Q3,3,Stayed,No,0,75,3353,,,0
TCSONI5878,3665-JATSN,1,Q3,5,Stayed,No,0,65,4034,,,0
CULNXZ9595,7966-YOTQW,1,Q3,4,Stayed,No,0,59,4163,,,0
GKNALZ6685,8853-TZDGH,1,Q3,5,Stayed,No,0,59,5425,,,0
KNCPFR7228,4324-BZCKL,1,Q3,5,Stayed,No,0,41,2530,,,0
QEUEHW9559,6924-TDGMT,1,Q3,5,Stayed,No,0,23,3971,,,0
JXFHXX7393,1536-YHDOE,1,Q3,3,Stayed,No,0,33,3937,,,0
WTWXCX7477,8123-QBNAZ,1,Q3,3,Stayed,No,0,49,4102,,,0
PEVOLY4978,7711-YIJWC,1,Q3,3,Stayed,No,0,72,4413,,,0
FAFOGZ3363,5482-VXSXJ,1,Q3,4,Stayed,No,0,26,4093,,,0
GRQBLQ4286,7365-BVCJH,1,Q3,5,Joined,No,0,66,3145,,,0
WGFUEQ2842,9620-ENEJV,1,Q3,3,Stayed,No,0,52,4059,,,0
IPCQAS1416,2378-YIZKA,1,Q3,3,Stayed,No,0,65,6221,,,0
ENHIZY7935,0689-DSXGL,1,Q3,3,Stayed,No,0,22,5494,,,0
ICJCFJ6814,6818-DJXAA,1,Q3,3,Stayed,No,0,50,3857,,,0
YWNIXB7138,0464-WJTKO,1,Q3,5,Stayed,No,0,30,4598,,,0
DHWFCZ7763,8902-ZEOVF,1,Q3,5,Stayed,No,0,64,5183,,,0
BNDWHR9919,6778-EICRF,1,Q3,4,Stayed,No,0,52,5535,,,0
QKDRLV4792,2662-NNTDK,1,Q3,4,Stayed,No,0,76,5826,,,0
FUHYYS7316,4132-KALRO,1,Q3,4,Stayed,No,0,21,5354,,,0
AQYDHL2314,2874-YXVVA,1,Q3,5,Stayed,No,0,68,3941,,,0
QTVEDS4178,1245-HARPS,1,Q3,3,Stayed,No,0,73,4556,,,0
JIRASE5715,4323-ELYYB,1,Q3,3,Stayed,No,0,27,5651,,,0
RSKBZQ1258,4293-ETKAP,1,Q3,4,Stayed,No,0,65,4023,,,0
KCFLKU1828,6064-PUPMC,1,Q3,3,Stayed,No,0,69,4021,,,0
OXWGLK2939,6504-VBLFL,1,Q3,3,Stayed,No,0,49,6231,,,0
EXRXMY9714,6322-PJJDJ,1,Q3,4,Stayed,No,0,29,4252,,,0
AZGVRJ8919,0330-BGYZE,1,Q3,5,Stayed,No,0,54,4968,,,0
WPXMKH1774,1085-LDWAM,1,Q3,3,Stayed,No,0,26,5188,,,0
SXRJFD6619,7586-ZATGZ,1,Q3,4,Stayed,No,0,37,2904,,,0
TDZSHZ3195,7197-VOJMM,1,Q3,3,Stayed,No,0,43,4323,,,0
VHEZWK1853,1843-TLSGD,1,Q3,4,Stayed,No,0,58,3163,,,0
YWJPXQ1582,9626-VFRGG,1,Q3,3,Stayed,No,0,27,5984,,,0
FBUAOZ1143,7075-BNDVQ,1,Q3,4,Stayed,No,0,70,3523,,,0
VUPVDM1754,9143-CANJF,1,Q3,3,Stayed,No,0,80,2200,,,0
DWSKWP7545,7284-BUYEC,1,Q3,5,Stayed,No,0,69,3573,,,0
IEPSFA8595,2041-JIJCI,1,Q3,5,Stayed,No,0,75,4421,,,0
IIMSTD7143,4900-MSOMT,1,Q3,4,Stayed,No,0,24,6087,,,0
ZELXQU7873,2229-VWQJH,1,Q3,5,Stayed,No,0,66,5394,,,0
THKMVO5468,9194-GFVOI,1,Q3,4,Stayed,No,0,59,3363,,,0
HBKPVK2814,1336-EZFZY,1,Q3,4,Stayed,No,0,30,4596,,,0
GVJWYD7581,4282-MSACW,1,Q3,3,Stayed,No,0,55,4629,,,0
DJKUEJ8124,1403-LKLIK,1,Q3,3,Stayed,No,0,62,3342,,,0
ODWHFH2139,9643-AVVWI,1,Q3,3,Joined,No,0,76,4264,,,0
GIKNIG8899,0253-ZTEOB,1,Q3,4,Stayed,No,0,50,3246,,,0
YNMRTD9762,2706-QZIHY,1,Q3,4,Stayed,No,0,25,4411,,,0
MSOGRU5553,6061-PQHMK,1,Q3,5,Stayed,No,0,56,3048,,,0
FJNMKQ9763,6137-MFAJN,1,Q3,3,Stayed,No,0,26,2469,,,0
WOOIAC1957,9122-UMROB,1,Q3,4,Joined,No,0,80,4270,,,0
FQWWRE5975,4232-JGKIY,1,Q3,4,Joined,No,0,27,2716,,,0
IUNMMK5619,2402-TAIRZ,1,Q3,5,Stayed,No,0,55,3364,,,0
NBAOJD8871,9139-TWBAS,1,Q3,4,Stayed,No,0,79,4362,,,0
AZCLCT8772,6685-GBWJZ,1,Q3,3,Stayed,No,0,44,5114,,,0
JOCTSW2592,3913-RDSJZ,1,Q3,4,Stayed,No,0,22,4312,,,0
TJANUF5895,4203-QGNZA,1,Q3,5,Stayed,No,0,54,4476,,,0
ZQUQGL3189,5043-TRZWM,1,Q3,5,Joined,No,0,34,3503,,,0
MSQXCM4962,9494-BDNNC,1,Q3,4,Stayed,No,0,49,5706,,,0
YZOZXG5474,1640-PLFMP,1,Q3,4,Joined,No,0,58,4063,,,0
AQQKHQ3245,5366-OBVMR,1,Q3,3,Stayed,No,0,67,3740,,,0
SFLPTA5687,7644-OMVMY,1,Q3,3,Stayed,No,0,53,2019,,,0
NPGYMI6256,4573-JKNAE,1,Q3,5,Stayed,No,0,74,2558,,,0
QGQNCT8281,9817-APLHW,1,Q3,4,Stayed,No,0,53,4408,,,0
GVLEWK9166,8380-MQINP,1,Q3,5,Stayed,No,0,36,5153,,,0
QXLHJE8311,0840-DFEZH,1,Q3,3,Stayed,No,0,37,4989,,,0
JKOFZK6991,8690-ZVLCL,1,Q3,3,Stayed,No,0,44,5436,,,0
QDCTMQ9489,0384-LPITE,1,Q3,3,Stayed,No,0,34,2290,,,0
EKDQGJ1692,4616-EWBNJ,1,Q3,3,Stayed,No,0,22,4545,,,0
UVPGAO3697,1335-HQMKX,1,Q3,4,Stayed,No,0,25,4497,,,0
HJHZHP7574,6923-AQONU,1,Q3,3,Stayed,No,0,46,4076,,,0
HDKPXL5977,4536-PLEQY,1,Q3,3,Stayed,No,0,80,2540,,,0
TLLJLL7149,7029-IJEJK,1,Q3,3,Stayed,No,0,32,6205,,,0
RWXWXP2171,8871-JLMHM,1,Q3,4,Stayed,No,0,55,4095,,,0
JJYVZX2887,5447-VYTKW,1,Q3,3,Stayed,No,0,75,2191,,,0
AGSPWL5784,3623-FQBOX,1,Q3,5,Stayed,No,0,36,3632,,,0
PPMCVL3788,3474-BAFSJ,1,Q3,4,Stayed,No,0,75,4133,,,0
RCODDK2919,3865-ZFZIB,1,Q3,5,Stayed,No,0,21,5596,,,0
YRRYLB6123,1855-AGAWH,1,Q3,4,Stayed,No,0,46,2510,,,0
KQIMAB4686,7109-CQYUZ,1,Q3,3,Stayed,No,0,31,4624,,,0
KMWRLS9436,1370-GGAWX,1,Q3,5,Stayed,No,0,70,3924,,,0
JICEXQ4343,5307-UVGNB,1,Q3,4,Stayed,No,0,54,4116,,,0
RQXXQL5856,3642-BYHDO,1,Q3,4,Stayed,No,0,31,5789,,,0
KMOEBH9328,9629-NHXFW,1,Q3,5,Joined,No,0,72,3160,,,0
WAQRMU6388,2696-RZVZW,1,Q3,5,Stayed,No,0,24,4187,,,0
QIWXSJ9983,5766-FTRTS,1,Q3,3,Stayed,No,0,50,6297,,,0
WDQULG1334,0396-HUJBP,1,Q3,3,Joined,No,0,43,3009,,,0
PWYAAF4779,8879-ZKJOF,1,Q3,4,Stayed,No,0,48,5556,,,0
SXQBTB2463,6285-FTQBF,1,Q3,4,Stayed,No,0,40,6425,,,0
EOCFTB4523,1474-JUWSM,1,Q3,3,Stayed,No,0,62,5269,,,0
RUTZPF4967,3530-CRZSB,1,Q3,5,Stayed,No,0,38,2100,,,0
HCFPAT9254,8498-XXGWA,1,Q3,3,Stayed,No,0,34,6205,,,0
UUGTYP6277,9617-INGJY,1,Q3,3,Joined,No,0,61,3530,,,0
ZQCILD3553,0621-TSSMU,1,Q3,5,Stayed,No,0,65,4838,,,0
FKUOQC5792,7234-KMNRQ,1,Q3,5,Stayed,No,0,28,4345,,,0
HUGUHL3542,7636-PEPNS,1,Q3,4,Stayed,No,0,44,5040,,,0
DFSDGQ8338,4683-WYDOU,1,Q3,4,Stayed,No,0,40,4697,,,0
VOVLML1965,9052-DHNKM,1,Q3,3,Stayed,No,0,30,5156,,,0
EGSGTU1273,6794-HKIAJ,1,Q3,3,Stayed,No,0,67,5496,,,0
DCMBJV1867,5578-NKCXI,1,Q3,3,Stayed,No,0,22,4098,,,0
HKXYCT8898,1642-HMARX,1,Q3,3,Stayed,No,0,77,4113,,,0
DKETCA7317,3096-WPXBT,1,Q3,3,Stayed,No,0,57,4804,,,0
QWGJTC2289,8434-PNQZX,1,Q3,4,Stayed,No,0,30,3192,,,0
XFNALA9222,5950-AAAGJ,1,Q3,3,Stayed,No,0,72,4612,,,0
VWYLLL2169,4299-OPXEJ,1,Q3,5,Stayed,No,0,56,5764,,,0
WPXWBX9952,9618-LFJRU,1,Q3,5,Stayed,No,0,40,4344,,,0
WSATBL3763,6693-DJWTY,1,Q3,3,Stayed,No,0,80,5964,,,0
SWHZEG5784,0744-GKNGE,1,Q3,3,Stayed,No,0,70,4915,,,0
NZMRRO5239,6447-EGDIV,1,Q3,4,Stayed,No,0,69,5772,,,0
WPRWWO4237,4854-SSLTN,1,Q3,4,Joined,No,0,61,5613,,,0
LTWHQK4982,5294-DMSFH,1,Q3,4,Stayed,No,0,25,4780,,,0
NWMNFI9254,4837-PZTIC,1,Q3,3,Stayed,No,0,45,2540,,,0
CVGCGW2867,0603-OLQDC,1,Q3,3,Stayed,No,0,36,5796,,,0
ZPIOWG1554,3272-VUHPV,1,Q3,5,Stayed,No,0,21,3135,,,0
ZXPOWO2323,4176-FXYBO,1,Q3,4,Stayed,No,0,42,6130,,,0
XDQVHB5216,1063-DHQJF,1,Q3,3,Stayed,No,0,30,5817,,,0
YKTWJS4874,8663-UPDGF,1,Q3,4,Stayed,No,0,55,3866,,,0
UCZWVV6392,6719-FGEDO,1,Q3,4,Stayed,No,0,67,6302,,,0
JDFMIV5433,1837-YQUCE,1,Q3,3,Stayed,No,0,55,4093,,,0
JJCCTH4196,0369-ZGOVK,1,Q3,3,Stayed,No,0,54,5195,,,0
RXCHAG1677,9919-KNPOO,1,Q3,3,Stayed,No,0,55,2058,,,0
BJOSMS5428,7872-BAAZR,1,Q3,5,Stayed,No,0,29,4670,,,0
CLEAYG9487,9391-LMANN,1,Q3,3,Stayed,No,0,61,4523,,,0
YCQGJE6294,8174-TBVCF,1,Q3,3,Stayed,No,0,71,5072,,,0
QIVPXS7362,1698-XFZCI,1,Q3,3,Stayed,No,0,29,5364,,,0
TWDYQY8392,1877-HKBQX,1,Q3,4,Stayed,No,0,49,2573,,,0
DMCCHR7545,4450-DLLMH,1,Q3,3,Joined,No,0,43,2274,,,0
XGAETE5784,0428-AXXLJ,1,Q3,4,Stayed,No,0,36,4761,,,0
YVEEJJ6677,2746-DIJLO,1,Q3,5,Stayed,No,0,46,2994,,,0
WXYKLQ9634,3508-VLHCZ,1,Q3,4,Stayed,No,0,66,6009,,,0
OCROJG8819,4086-ATNFV,1,Q3,4,Stayed,No,0,48,4522,,,0
NUZCSS7431,0468-YRPXN,1,Q3,5,Stayed,No,0,42,4580,,,0
DLEDYL6966,3739-YBWAB,1,Q3,4,Stayed,No,0,60,3314,,,0
VGPXNA2416,7047-FWEYA,1,Q3,3,Stayed,No,0,32,3517,,,0
RIPFVA8862,2000-MPKCA,1,Q3,3,Stayed,No,0,57,5121,,,0
TNFTZY5834,9762-YAQAA,1,Q3,4,Stayed,No,0,22,4104,,,0
OGYIXB3697,5473-KHBPS,1,Q3,3,Stayed,No,0,31,4415,,,0
WXBZRM5358,8950-MTZNV,1,Q3,5,Joined,No,0,75,3256,,,0
YXPNAX3171,0326-VDYXE,1,Q3,4,Stayed,No,0,35,4252,,,0
CJUVIK9953,0436-TWFFZ,1,Q3,4,Stayed,No,0,61,6322,,,0
VLQOXB7948,8566-YPRGL,1,Q3,4,Joined,No,0,23,5279,,,0
JFPFXI2924,6609-MXJHJ,1,Q3,3,Stayed,No,0,35,5851,,,0
KHCSMN6431,2669-OIDSD,1,Q3,5,Stayed,No,0,34,3468,,,0
BGVHGF9289,8400-WZICQ,1,Q3,3,Stayed,No,0,61,4149,,,0
IHNBWC9641,9576-SYUHJ,1,Q3,3,Stayed,No,0,37,3194,,,0
FTCMPF9223,0410-IPFTY,1,Q3,3,Stayed,No,0,56,4283,,,0
ZNNIJD1489,2831-EBWRN,1,Q3,3,Stayed,No,0,39,3200,,,0
DOKCRC9924,9430-NKQLY,1,Q3,3,Stayed,No,0,52,4185,,,0
CLJTIH9431,0247-SLUJI,1,Q3,5,Joined,No,0,43,2004,,,0
DLSAEW9371,6483-OATDN,1,Q3,4,Stayed,No,0,66,2545,,,0
KVHXLB1549,1293-HHSHJ,1,Q3,4,Stayed,No,0,79,5707,,,0
RJOBCO7813,8610-ZIKJJ,1,Q3,3,Joined,No,0,58,2843,,,0
VAABZB2924,7801-KICAO,1,Q3,4,Stayed,No,0,73,5033,,,0
ZMCUSR7161,7673-LPRNY,1,Q3,3,Stayed,No,0,47,3127,,,0
TQZNTK5559,6060-QBMGV,1,Q3,5,Stayed,No,0,39,4442,,,0
KABBUQ8973,7339-POGZN,1,Q3,4,Stayed,No,0,60,4288,,,0
JLTCJY6694,2828-SLQPF,1,Q3,3,Stayed,No,0,62,4519,,,0
VHEXBU8447,4465-VDKIQ,1,Q3,5,Stayed,No,0,42,4228,,,0
MSZOTF9976,2558-BUOZZ,1,Q3,4,Stayed,No,0,66,5022,,,0
YMBGDL6874,9257-AZMTZ,1,Q3,4,Stayed,No,0,71,4529,,,0
URNYXG9268,0003-MKNFE,1,Q3,5,Stayed,No,0,66,5414,,,0
DODUFU9549,0975-UYDTX,1,Q3,3,Stayed,No,0,39,2068,,,0
GALKRK9497,4682-BLBUC,1,Q3,5,Stayed,No,0,66,3678,,,0
EHHDXS7843,0975-VOOVL,1,Q3,4,Joined,No,0,48,4699,,,0
GKXRPW1633,5968-VXZLG,1,Q3,4,Joined,No,0,54,5096,,,0
RKIIAB9214,5201-FRKKS,1,Q3,4,Stayed,No,0,64,4815,,,0
RYLPCS5161,5443-SCMKX,1,Q3,3,Stayed,No,0,77,6166,,,0
WUKLIQ2192,8295-KMENE,1,Q3,4,Stayed,No,0,27,5978,,,0
KVALJR5563,6738-ISCBM,1,Q3,3,Stayed,No,0,36,4256,,,0
YSDUGS3814,9821-BESNZ,1,Q3,4,Stayed,No,0,42,4915,,,0
NHRIJA3765,3678-MNGZX,1,Q3,3,Stayed,No,0,53,4165,,,0
LKGTQN1253,1335-NTIUC,1,Q3,5,Stayed,No,0,24,5473,,,0
BXSKMD5533,2916-BQZLN,1,Q3,4,Stayed,No,0,24,5157,,,0
PPKSIU2537,4558-CGYCZ,1,Q3,3,Stayed,No,0,25,4987,,,0
LADYQD6183,2368-GAKKQ,1,Q3,4,Stayed,No,0,75,6424,,,0
XKOPLH1426,8710-YGLWG,1,Q3,3,Joined,No,0,21,2451,,,0
WBACNB9583,3199-XGZCY,1,Q3,4,Stayed,No,0,74,2332,,,0
UYSKOH7299,3785-KTYSH,1,Q3,5,Stayed,No,0,44,4610,,,0
PEGFNK5485,4063-EIKNQ,1,Q3,3,Stayed,No,0,31,4075,,,0
CLISSF6166,6993-YCOBK,1,Q3,3,Stayed,No,0,22,5756,,,0
MBRFWV7848,5206-HPJKM,1,Q3,4,Stayed,No,0,38,3190,,,0
WCBQPC6999,8393-JMVMB,1,Q3,3,Joined,No,0,48,2133,,,0
IRTLUT2827,6036-TTFYU,1,Q3,3,Stayed,No,0,79,4298,,,0
WSAKTY7632,2550-AEVRU,1,Q3,3,Stayed,No,0,21,5660,,,0
WHXBSA4136,0969-RGKCU,1,Q3,4,Stayed,No,0,24,5137,,,0
DUMDJQ2497,0378-CJKPV,1,Q3,4,Stayed,No,0,62,4272,,,0
XDZZPS2814,1703-MGIAB,1,Q3,5,Stayed,No,0,22,4439,,,0
CRFRQH5849,4311-QTTAI,1,Q3,5,Stayed,No,0,22,2017,,,0
VCYFTZ6944,4318-RAJVY,1,Q3,3,Stayed,No,0,34,5270,,,0
JOQFCJ1925,3612-YUNGG,1,Q3,4,Stayed,No,0,34,5543,,,0
HEPKOV5643,2254-DLXRI,1,Q3,4,Joined,No,0,57,2742,,,0
GNCRRR8244,5062-CJJKH,1,Q3,5,Stayed,No,0,25,5854,,,0
RLDPJQ8641,9028-LIHRP,1,Q3,3,Stayed,No,0,55,5502,,,0
KQYIVS4257,1053-MXTTK,1,Q3,4,Stayed,No,0,48,5730,,,0
FOQDCB3386,1530-ZTDOZ,1,Q3,4,Stayed,No,0,29,5565,,,0
RBVGLS3186,1301-LOPVR,1,Q3,3,Stayed,No,0,70,5138,,,0
BFUWAL5151,0853-TWRVK,1,Q3,3,Stayed,No,0,48,5981,,,0
KONOZN5796,6212-ATMLK,1,Q3,4,Stayed,No,0,44,4164,,,0
UTOHFU1126,8200-LGKSR,1,Q3,3,Stayed,No,0,73,5350,,,0
VAHWLN8385,0670-ANMUU,1,Q3,3,Stayed,No,0,37,5319,,,0
KDVFOV1891,6897-RWMUB,1,Q3,4,Stayed,No,0,78,4436,,,0
MXJXKY1593,6999-CHVCF,1,Q3,3,Stayed,No,0,62,5228,,,0
TYJVST4522,6134-KWTBV,1,Q3,4,Stayed,No,0,67,5822,,,0
RHXVCY4327,1077-HUUJM,1,Q3,5,Stayed,No,0,49,4668,,,0
YSZOEC1731,0895-LNKRC,1,Q3,4,Stayed,No,0,43,3461,,,0
QQRKMU4596,8417-GSODA,1,Q3,4,Stayed,No,0,26,5116,,,0
TKSGEH7561,5171-EPLKN,1,Q3,4,Stayed,No,0,58,2176,,,0
VFMUOS1432,4452-QIIEB,1,Q3,5,Stayed,No,0,75,3565,,,0
LCJNME5618,7820-ZYGNY,1,Q3,3,Stayed,No,0,23,4616,,,0
OJHWXO6685,9677-AVKED,1,Q3,5,Stayed,No,0,60,4733,,,0
SGJSYD8415,2227-JRSJX,1,Q3,3,Stayed,No,0,36,5324,,,0
JOIAYL6817,9847-HNVGP,1,Q3,5,Stayed,No,0,76,2221,,,0
MFXAMJ8397,6696-YDAYZ,1,Q3,3,Stayed,No,0,52,2856,,,0
SXMXDX3318,8980-WQFWL,1,Q3,4,Stayed,No,0,65,5315,,,0
RPNXHN4255,6506-EYCNH,1,Q3,4,Stayed,No,0,41,3948,,,0
VQALVY1798,4634-JLRJT,1,Q3,4,Joined,No,0,40,2183,,,0
KQLYQI7343,9501-UKKNL,1,Q3,3,Stayed,No,0,30,6107,,,0
XMFUYN9362,2560-QTSBS,1,Q3,5,Stayed,No,0,30,4152,,,0
LFZNTF9782,4795-WRNVT,1,Q3,3,Stayed,No,0,54,3885,,,0
ZWVMCT8866,6080-TCMYC,1,Q3,3,Stayed,No,0,61,5370,,,0
PHWTSS7731,7860-UXCRM,1,Q3,4,Stayed,No,0,52,6382,,,0
BVNIMB5679,6357-JJPQT,1,Q3,5,Joined,No,0,53,2032,,,0
JPJZQQ7472,2292-XQWSV,1,Q3,4,Stayed,No,0,28,3724,,,0
YZKBFC1994,9552-TGUZV,1,Q3,3,Stayed,No,0,80,5413,,,0
XZORHP9753,9643-YBLUR,1,Q3,4,Stayed,No,0,60,2907,,,0
XEPCXT6724,8734-FNWVH,1,Q3,5,Stayed,No,0,20,2425,,,0
BMMYRN9318,9447-YPTBX,1,Q3,5,Stayed,No,0,39,4358,,,0
KWZNPY8163,9026-LHEVG,1,Q3,4,Stayed,No,0,24,2973,,,0
QIJMNR7293,7011-CVEUC,1,Q3,5,Stayed,No,0,34,4535,,,0
DMSHDF8364,7925-PNRGI,1,Q3,3,Stayed,No,0,77,3111,,,0
BAHPFD6581,1552-CZCLL,1,Q3,4,Stayed,No,0,53,4277,,,0
XCZSXP4362,3038-PQIUY,1,Q3,4,Stayed,No,0,78,4933,,,0
SJUHIF2419,9313-CDOGY,1,Q3,3,Stayed,No,0,34,3854,,,0
WBYRGO4877,8148-BPLZQ,1,Q3,4,Stayed,No,0,47,2711,,,0
QFGYAA7121,2623-DRYAM,1,Q3,3,Stayed,No,0,47,5596,,,0
AJQHFF3167,9987-LUTYD,1,Q3,4,Stayed,No,0,59,3161,,,0
JYZXUY6528,4488-KQFDT,1,Q3,4,Stayed,No,0,59,4148,,,0
OGQNCW6928,5693-PIPCS,1,Q3,5,Stayed,No,0,66,2640,,,0
ALKFGK6625,0491-KAPQG,1,Q3,5,Stayed,No,0,39,2071,,,0
TJGSRE5363,8039-EQPIM,1,Q3,3,Stayed,No,0,44,5717,,,0
ZAVWOX9978,3209-ZPKFI,1,Q3,5,Stayed,No,0,71,2320,,,0
ZWEPBK2422,6479-VDGRK,1,Q3,3,Stayed,No,0,28,4456,,,0
PTOAJR2858,3569-JFODW,1,Q3,3,Stayed,No,0,66,5096,,,0
XFOJYZ2188,1591-XWLGB,1,Q3,4,Stayed,No,0,56,4121,,,0
HRFWQW5879,0396-UKGAI,1,Q3,4,Stayed,No,0,65,4028,,,0
NCVOHI8279,3243-ZHOHY,1,Q3,3,Stayed,No,0,72,5052,,,0
YIFWVL9831,5186-EJEGL,1,Q3,3,Stayed,No,0,72,3628,,,0
TKHJUV2333,7527-QNRUS,1,Q3,3,Stayed,No,0,33,3931,,,0
GXASJX2993,2203-GHNWN,1,Q3,4,Stayed,No,0,72,3816,,,0
NZMQVS5331,5296-PSYVW,1,Q3,4,Stayed,No,0,52,4169,,,0
XMBBQW9994,6319-QSUSR,1,Q3,4,Stayed,No,0,67,3838,,,0
DHDZVP1728,0487-CRLZF,1,Q3,5,Stayed,No,0,60,4517,,,0
XAHHWF3722,9451-WLYRI,1,Q3,5,Stayed,No,0,74,6160,,,0
SZBTYX9749,8219-VYBVI,1,Q3,4,Stayed,No,0,55,4295,,,0
NAMXFQ6148,1991-VOPLL,1,Q3,4,Stayed,No,0,61,3248,,,0
KSHNVJ4548,9738-QLWTP,1,Q3,4,Stayed,No,0,46,3446,,,0
SVFKXV3586,9419-IPPBE,1,Q3,3,Stayed,No,0,22,5692,,,0
LEBCIE8165,0174-QRVVY,1,Q3,5,Stayed,No,0,68,5747,,,0
KBZSZN2379,8106-GWQOK,1,Q3,3,Stayed,No,0,42,2187,,,0
QMGORA1196,8751-EDEKA,1,Q3,4,Stayed,No,0,55,3676,,,0
UXTEHJ5415,6878-GGDWG,1,Q3,4,Stayed,No,0,31,3846,,,0
MVGAUT1941,8450-LUGUK,1,Q3,4,Stayed,No,0,36,3753,,,0
EJSHVY2545,3604-WLABM,1,Q3,4,Stayed,No,0,43,2253,,,0
JLWIWU8939,0795-GMVQO,1,Q3,4,Stayed,No,0,26,5416,,,0
FVPTDE6125,2259-OUUSZ,1,Q3,3,Stayed,No,0,48,5124,,,0
PYMOIC4449,1142-IHLOO,1,Q3,4,Stayed,No,0,57,6021,,,0
PVJYWV7341,4633-MKHYU,1,Q3,5,Stayed,No,0,32,2952,,,0
NGEWOW5651,6257-RJOHI,1,Q3,5,Stayed,No,0,47,4521,,,0
GXDVFH8222,1545-JFUML,1,Q3,3,Stayed,No,0,31,5295,,,0
ZTYFFP9643,1353-GHZOS,1,Q3,3,Stayed,No,0,31,3947,,,0
ARFVPX8751,2587-EKXTS,1,Q3,4,Stayed,No,0,26,2827,,,0
QABZNI2723,5442-BXVND,1,Q3,5,Stayed,No,0,73,5531,,,0
ABFBSX4938,9753-OYLBX,1,Q3,5,Joined,No,0,54,4454,,,0
VGGQTX3347,2364-UFROM,1,Q3,3,Stayed,No,0,68,3380,,,0
KRLHVL3338,6656-JWRQX,1,Q3,4,Joined,No,0,57,5565,,,0
NVRAVD1549,6473-ULUHT,1,Q3,3,Stayed,No,0,43,2269,,,0
LKXMVK4623,7688-AWMDX,1,Q3,3,Stayed,No,0,57,4957,,,0
BPKHBB2968,2842-BCQGE,1,Q3,5,Stayed,No,0,33,4898,,,0
IADVVQ9669,7244-QWYHG,1,Q3,4,Stayed,No,0,54,5363,,,0
PTLLOX3833,5312-UXESG,1,Q3,4,Stayed,No,0,58,5614,,,0
IEPHVR3689,2150-WLKUW,1,Q3,3,Stayed,No,0,41,2654,,,0
MHNZMU7175,7159-FVYPK,1,Q3,3,Joined,No,0,22,2301,,,0
IBIBRT9445,7032-LMBHI,1,Q3,3,Stayed,No,0,45,5255,,,0
LXBXGF7815,6088-BXMRG,1,Q3,4,Stayed,No,0,25,3149,,,0
